*1000
2 Epoch,2 Epoch,test.txt,0.3395143391549718,0.543054997992774,0.3876957045363308,0.23384183059012445,
3 Epoch,test.txt,0.3913470514251502,0.5989562424729025,0.4486150140505821,0.2821156162183862,
4 Epoch,test.txt,0.4130554551161023,0.6258530710558009,0.4721999197109595,0.3029907667603372,
5 Epoch,test.txt,0.43006082334237866,0.6382978723404256,0.48946206342834203,0.32135688478522684,
6 Epoch,test.txt,0.44354222222248313,0.6482336411079888,0.5075270975511843,0.33410276997189886,
7 Epoch,test.txt,0.4535355937358952,0.6503412284223203,0.5129466077880369,0.3495584102769972,
8 Epoch,test.txt,0.45827485918606375,0.6558610999598555,0.5250903251706142,0.3490566037735849,
9 Epoch,test.txt,0.46057300584695166,0.657065435568045,0.5268968285828984,0.3527699718988358,
10 Epoch,test.txt,0.46718678658437646,0.660377358490566,0.5315134484142915,0.36200321156162185,
11 Epoch,test.txt,0.46783471006898375,0.6625853071055801,0.532517061421116,0.3619028502609394,
12 Epoch,test.txt,0.4710304659470837,0.6613809714973906,0.5376354877559213,0.3663187474909675,
13 Epoch,test.txt,0.4688437918928992,0.660377358490566,0.5344239261340827,0.36290646326776393,
14 Epoch,test.txt,0.47355037824342544,0.667402649538338,0.536029706945002,0.36842633480529907,
15 Epoch,test.txt,0.46932700892915435,0.6669008430349257,0.5331192292252107,0.3635086310718587,
16 Epoch,test.txt,0.47600628710554127,0.6637896427137696,0.5369329586511441,0.3735447611401044,
17 Epoch,test.txt,0.4740233389264716,0.6678040947410678,0.5372340425531915,0.3701324769169008,
18 Epoch,test.txt,0.47335173709955847,0.6654957848253713,0.5386391007627459,0.36792452830188677,
19 Epoch,test.txt,0.4752647065191954,0.6659975913287837,0.5380369329586512,0.3714371738257728,
20 Epoch,test.txt,0.4782324681197026,0.6664993978321959,0.5377358490566038,0.3759534323564833,
21 Epoch,test.txt,0.4758745499784349,0.6669008430349257,0.5424528301886793,0.3701324769169008,
22 Epoch,test.txt,0.4746980604686702,0.6678040947410678,0.5403452428743476,0.368627057406664,
23 Epoch,test.txt,0.4773385836062605,0.6667001204335609,0.543054997992774,0.37193898032918504,
24 Epoch,test.txt,0.47810817615018675,0.6669008430349257,0.5418506623845845,0.3747490967482939,
25 Epoch,test.txt,0.47859854974556487,0.6670012043356082,0.5405459654757125,0.37565234845443596,
26 Epoch,test.txt,0.4792463118668707,0.6683059012444801,0.5433560818948213,0.3755519871537535,
27 Epoch,test.txt,0.47832339027609294,0.667402649538338,0.5399437976716178,0.37454837414692893,
28 Epoch,test.txt,0.48035867265603227,0.6698113207547169,0.546366920915295,0.37575270975511843,
29 Epoch,test.txt,0.4786933395150359,0.6688077077478924,0.5453633079084705,0.3735447611401044,
30 Epoch,test.txt,0.4783937590226725,0.6673022882376556,0.5386391007627459,0.3758530710558009,
31 Epoch,test.txt,0.4784097171698911,0.6675030108390205,0.5436571657968687,0.3747490967482939,
32 Epoch,test.txt,0.4793882221663292,0.6678040947410678,0.5442593336009635,0.3753512645523886,
33 Epoch,test.txt,0.4800109285436547,0.666298675230831,0.5431553592934565,0.3765556001605781,
34 Epoch,test.txt,0.47915945493019607,0.6682055399437977,0.5376354877559213,0.37685668406262546,
35 Epoch,test.txt,0.48007150823549105,0.6675030108390205,0.5426535527900441,0.37705740666399035,
36 Epoch,test.txt,0.48247844450094757,0.6675030108390205,0.5438578883982337,0.3816740264953834,
37 Epoch,test.txt,0.48141170357250535,0.6712163789642713,0.5479727017262144,0.3772581292653553,
38 Epoch,test.txt,0.4813435793609916,0.6677037334403854,0.5439582496989162,0.3792653552790044,
39 Epoch,test.txt,0.4799291182642746,0.6669008430349257,0.5420513849859494,0.37806101967081496,
40 Epoch,test.txt,0.4824023116452461,0.6683059012444801,0.5451625853071056,0.3798675230830992,
